SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2019-03-28,87,0.2407423514860967,2019-04-13,103,0.27282053385126526,2019-09-04,247,0.2368288856331241,579870.0,-2915850.0,Mid-dense trees,160,MulgaCorner,2019.0
2000-08-14,227,0.24118133807923403,2001-03-10,69,0.2789451024662879,2001-09-02,245,0.24318449071754078,579780.0,-2915880.0,Mid-dense trees,384,MulgaCorner,2001.0
2004-08-25,238,0.24772029500013873,2005-01-16,16,0.27524373016124165,2005-02-17,48,0.24477423954032385,579780.0,-2915880.0,Mid-dense trees,176,MulgaCorner,2005.0
2005-04-06,96,0.2636538186966009,2005-04-22,112,0.27146487228974026,2005-09-29,272,0.23931052470380004,579780.0,-2915880.0,Mid-dense trees,176,MulgaCorner,2005.0
2011-02-02,33,0.3027129867135439,2011-08-29,241,0.37770180773326795,2011-11-17,321,0.2811527115382907,579780.0,-2915880.0,Mid-dense trees,288,MulgaCorner,2011.0
2012-02-05,36,0.31650675025570996,2012-02-21,52,0.33413322839980625,2012-07-30,212,0.20167987476347354,579780.0,-2915880.0,Mid-dense trees,176,MulgaCorner,2012.0
2014-03-30,89,0.28971473163382844,2014-10-08,281,0.34005489357335555,2015-01-12,12,0.2995842208118962,579780.0,-2915880.0,Mid-dense trees,288,MulgaCorner,2014.0
2015-03-01,60,0.31356929960776997,2015-03-17,76,0.33140659402036865,2015-07-23,204,0.2990737389458156,579780.0,-2915880.0,Mid-dense trees,144,MulgaCorner,2015.0
2016-03-19,79,0.3249407417234402,2016-10-13,287,0.35083055043729605,2017-02-18,49,0.32933132807507765,579780.0,-2915880.0,Mid-dense trees,336,MulgaCorner,2016.0
2018-05-12,132,0.2871222251520331,2018-05-28,148,0.31301600970781795,2018-10-19,292,0.28338256360205216,579780.0,-2915880.0,Mid-dense trees,160,MulgaCorner,2018.0
1991-08-06,218,0.10370271746219467,1992-02-14,45,0.1413427473974135,1992-04-18,109,0.09091672460058545,579900.0,-2915910.0,Mid-dense trees,256,MulgaCorner,1992.0
1994-01-18,18,0.12624315705826367,1994-06-27,178,0.17801312629639385,1994-08-14,226,0.1371693681435429,579900.0,-2915910.0,Mid-dense trees,208,MulgaCorner,1994.0
1994-10-17,290,0.13036161744287977,1994-11-02,306,0.1600897024733277,1995-03-26,85,0.0894030494102021,579900.0,-2915910.0,Mid-dense trees,160,MulgaCorner,1994.0
1996-07-18,200,0.08348054542629738,1997-01-26,26,0.11820145752325217,1997-02-11,42,0.09423792030213668,579900.0,-2915910.0,Mid-dense trees,208,MulgaCorner,1997.0
2001-04-11,101,0.12485937805418203,2001-11-05,309,0.1967204559191455,2001-12-23,357,0.14252099131268264,579900.0,-2915910.0,Mid-dense trees,256,MulgaCorner,2001.0
2003-06-20,171,0.14923235576720884,2003-07-22,203,0.16803487185375843,2004-01-30,30,0.11263674694918133,579900.0,-2915910.0,Mid-dense trees,224,MulgaCorner,2003.0
2004-12-31,366,0.10920440959128963,2005-06-25,176,0.18060225018306264,2005-07-27,208,0.12652227012781359,579900.0,-2915910.0,Mid-dense trees,208,MulgaCorner,2005.0
2005-09-13,256,0.1179123657913859,2005-10-15,288,0.16285038504976884,2006-02-20,51,0.11774515839499604,579900.0,-2915910.0,Mid-dense trees,160,MulgaCorner,2005.0
2006-06-12,163,0.11725895668077478,2006-12-21,355,0.15679094766245785,2007-02-07,38,0.09595027791177449,579900.0,-2915910.0,Mid-dense trees,240,MulgaCorner,2006.0
2007-03-27,86,0.12326821905614856,2007-04-12,102,0.13294602261150174,2007-09-03,246,0.09164835916658733,579900.0,-2915910.0,Mid-dense trees,160,MulgaCorner,2007.0
2008-08-04,217,0.13475152172883165,2009-02-28,59,0.1812157291204535,2009-04-17,107,0.15183906042081696,579900.0,-2915910.0,Mid-dense trees,256,MulgaCorner,2009.0
2011-03-22,81,0.18580086315241556,2011-09-14,257,0.3055282891362017,2011-09-30,273,0.2506300125199188,579900.0,-2915910.0,Mid-dense trees,192,MulgaCorner,2011.0
2011-12-03,337,0.2578507123793786,2011-12-19,353,0.29115890838968855,2012-05-27,148,0.19091817484133658,579900.0,-2915910.0,Mid-dense trees,176,MulgaCorner,2011.0
2012-08-15,228,0.15196941876068598,2012-08-31,244,0.17748454408986544,2013-01-22,22,0.13705040094065465,579900.0,-2915910.0,Mid-dense trees,160,MulgaCorner,2012.0
2013-09-03,246,0.14001217952717507,2014-01-25,25,0.16689118387852725,2014-02-26,57,0.07149376061032373,579900.0,-2915910.0,Mid-dense trees,176,MulgaCorner,2014.0
2015-11-28,332,0.15134272726678125,2016-05-06,127,0.18583721844426737,2016-06-23,175,0.07513740253665717,579900.0,-2915910.0,Mid-dense trees,208,MulgaCorner,2016.0
2017-09-14,257,0.10651526245536196,2018-03-09,68,0.21723787119316668,2018-04-26,116,0.170667063573966,579900.0,-2915910.0,Mid-dense trees,224,MulgaCorner,2018.0
2018-07-15,196,0.15690200033601076,2018-08-16,228,0.19921382509839816,2019-03-12,71,0.1151146954815376,579900.0,-2915910.0,Mid-dense trees,240,MulgaCorner,2018.0
1991-03-31,90,0.2139627572376562,1991-09-23,266,0.2941381600604528,1991-12-28,362,0.2555690098211617,579930.0,-2915940.0,Mid-dense trees,272,MulgaCorner,1991.0
1998-01-29,29,0.2615022836765005,1998-04-03,93,0.2891707393383589,1998-09-10,253,0.25789704476923014,579930.0,-2915940.0,Mid-dense trees,224,MulgaCorner,1998.0
2001-02-22,53,0.31180920055526673,2001-09-18,261,0.33388281414464993,2001-11-21,325,0.26685325375313995,579930.0,-2915940.0,Mid-dense trees,272,MulgaCorner,2001.0
2002-01-08,8,0.2518032482585553,2002-02-09,40,0.3010621465099602,2002-06-17,168,0.25767347771304705,579930.0,-2915940.0,Mid-dense trees,160,MulgaCorner,2002.0
2005-10-31,304,0.2918502233485066,2006-03-08,67,0.30069319950616474,2006-03-24,83,0.2622105296824457,579930.0,-2915940.0,Mid-dense trees,144,MulgaCorner,2006.0
2011-03-06,65,0.37637218989328025,2011-09-14,257,0.4660325077864911,2011-10-16,289,0.34117576326012355,579930.0,-2915940.0,Mid-dense trees,224,MulgaCorner,2011.0
2012-01-20,20,0.31491016892514134,2012-03-08,68,0.39568149212828163,2012-06-28,180,0.30135943209886,579930.0,-2915940.0,Mid-dense trees,160,MulgaCorner,2012.0
2014-01-09,9,0.33597391838323226,2014-08-05,217,0.37765334135345696,2014-11-25,329,0.3479581409256587,579930.0,-2915940.0,Mid-dense trees,320,MulgaCorner,2014.0
2016-02-16,47,0.29958423786225896,2016-03-03,63,0.3309954098775168,2016-07-25,207,0.2994719266635008,579930.0,-2915940.0,Mid-dense trees,160,MulgaCorner,2016.0
2017-05-25,145,0.34634647068403474,2017-12-03,337,0.386916164668739,2018-02-05,36,0.3459408493962163,579930.0,-2915940.0,Mid-dense trees,256,MulgaCorner,2017.0
2018-03-25,84,0.3412394581529218,2018-04-26,116,0.37231275931818036,2018-08-16,228,0.33908788883692353,579930.0,-2915940.0,Mid-dense trees,144,MulgaCorner,2018.0
2019-03-28,87,0.31298575341687057,2019-03-28,87,0.31298575341687057,2019-08-19,231,0.28247143706361505,579930.0,-2915940.0,Mid-dense trees,144,MulgaCorner,2019.0
1990-12-25,359,0.12859129441612613,1991-07-05,186,0.17969127264141524,1991-07-05,186,0.17969127264141524,579960.0,-2916000.0,Mid-dense trees,192,MulgaCorner,1991.0
1997-08-06,218,0.1486863565874579,1998-01-13,13,0.17328557327006422,1998-05-21,141,0.02433304870095518,579960.0,-2916000.0,Mid-dense trees,288,MulgaCorner,1998.0
2001-06-14,165,0.16707527798824112,2001-11-05,309,0.20167511241530292,2001-12-07,341,0.15182020446232153,579960.0,-2916000.0,Mid-dense trees,176,MulgaCorner,2001.0
2002-02-09,40,0.15327518278540753,2002-03-13,72,0.18506914482388642,2002-07-19,200,0.14601032077610923,579960.0,-2916000.0,Mid-dense trees,160,MulgaCorner,2002.0
2002-11-08,312,0.14287651037174912,2003-03-16,75,0.1775691189173071,2003-05-03,123,0.15756256265696905,579960.0,-2916000.0,Mid-dense trees,176,MulgaCorner,2003.0
2005-12-18,352,0.16040037210795546,2006-03-08,67,0.1770244938255737,2006-04-09,99,0.1439903883607367,579960.0,-2916000.0,Mid-dense trees,112,MulgaCorner,2006.0
2006-05-27,147,0.16837040970344333,2006-06-12,163,0.17462983749250913,2007-01-22,22,0.12178094353904309,579960.0,-2916000.0,Mid-dense trees,240,MulgaCorner,2006.0
2011-03-06,65,0.28885367019561353,2011-08-29,241,0.3694424709184565,2011-11-17,321,0.08152915920089773,579960.0,-2916000.0,Mid-dense trees,256,MulgaCorner,2011.0
2012-02-05,36,0.08546585313694999,2012-03-08,68,0.1969399773561733,2012-06-12,164,0.05140959276738344,579960.0,-2916000.0,Mid-dense trees,128,MulgaCorner,2012.0
2014-03-30,89,0.1731187718684851,2014-10-08,281,0.2305567120143696,2015-01-28,28,0.17805858975536376,579960.0,-2916000.0,Mid-dense trees,304,MulgaCorner,2014.0
2015-03-17,76,0.18055821060274957,2015-04-02,92,0.20588997239273266,2015-08-24,236,0.17230963299201632,579960.0,-2916000.0,Mid-dense trees,160,MulgaCorner,2015.0
2016-04-20,111,0.1308499406230242,2016-05-06,127,0.17409778489180425,2016-08-26,239,0.10411126654488265,579960.0,-2916000.0,Mid-dense trees,128,MulgaCorner,2016.0
2017-08-29,241,0.12099945731524431,2018-02-21,52,0.2243814968573631,2018-04-10,100,0.17469933197135873,579960.0,-2916000.0,Mid-dense trees,224,MulgaCorner,2018.0
2018-05-28,148,0.20376048152680154,2018-06-13,164,0.22073953174085245,2018-11-04,308,0.17824179531790416,579960.0,-2916000.0,Mid-dense trees,160,MulgaCorner,2018.0
1991-03-31,90,0.30609066467482726,1991-09-07,250,0.32511691266240095,1992-01-29,29,0.2731004686523345,579990.0,-2916060.0,Mid-dense trees,304,MulgaCorner,1991.0
1998-08-09,221,0.2978766661038215,1998-10-12,285,0.30221037372796267,1998-11-13,317,0.2771222669132053,579990.0,-2916060.0,Mid-dense trees,96,MulgaCorner,1998.0
2000-10-17,291,0.2921320452196615,2001-04-27,117,0.35237037217377565,2001-11-21,325,0.27193032076338797,579990.0,-2916060.0,Mid-dense trees,400,MulgaCorner,2001.0
2009-02-28,59,0.30100780235833147,2009-09-08,251,0.32171193598324616,2009-09-24,267,0.30771625544263104,579990.0,-2916060.0,Mid-dense trees,208,MulgaCorner,2009.0
2011-02-02,33,0.4020228891885429,2011-08-29,241,0.47830945533045305,2011-10-16,289,0.3295377226831081,579990.0,-2916060.0,Mid-dense trees,256,MulgaCorner,2011.0
2012-02-21,52,0.29272255004928704,2012-03-24,84,0.3646544561838892,2012-06-12,164,0.2934492691111529,579990.0,-2916060.0,Mid-dense trees,112,MulgaCorner,2012.0
2017-03-06,65,0.3874279309665548,2017-09-30,273,0.4217052073071478,2018-02-21,52,0.33188844514950705,579990.0,-2916060.0,Mid-dense trees,352,MulgaCorner,2017.0
2018-04-10,100,0.3244471224710014,2018-04-26,116,0.3702388269396227,2018-08-16,228,0.3212720629231953,579990.0,-2916060.0,Mid-dense trees,128,MulgaCorner,2018.0
1991-01-26,26,0.2250277646181823,1991-08-06,218,0.27111655909212173,1992-01-13,13,0.21508695957431173,579900.0,-2916120.0,Mid-dense trees,352,MulgaCorner,1991.0
1997-10-09,282,0.1823467100347253,1998-03-02,61,0.18905664488067409,1998-09-26,269,0.17845740274437719,579900.0,-2916120.0,Mid-dense trees,352,MulgaCorner,1998.0
2000-10-01,275,0.16889813359360398,2001-04-11,101,0.22823350943216292,2001-11-05,309,0.19191474150559315,579900.0,-2916120.0,Mid-dense trees,400,MulgaCorner,2001.0
2011-02-02,33,0.2415182071569471,2011-08-13,225,0.3253826515197725,2011-09-30,273,0.19885585782130238,579900.0,-2916120.0,Mid-dense trees,240,MulgaCorner,2011.0
2011-12-03,337,0.15182305409752944,2012-03-08,68,0.2179918651858037,2012-05-27,148,0.15627125333437375,579900.0,-2916120.0,Mid-dense trees,176,MulgaCorner,2012.0
2014-04-15,105,0.21223109796429898,2014-10-24,297,0.24222624917107463,2014-11-25,329,0.20123052112035167,579900.0,-2916120.0,Mid-dense trees,224,MulgaCorner,2014.0
2016-10-13,287,0.23854428609649506,2017-04-23,113,0.25191555658882153,2017-11-01,305,0.20581546314626847,579900.0,-2916120.0,Mid-dense trees,384,MulgaCorner,2017.0
2000-11-02,307,0.33097929409054555,2001-05-29,149,0.3704176068864955,2001-11-05,309,0.2688793903984237,580050.0,-2916270.0,Mid-dense trees,368,MulgaCorner,2001.0
2002-01-24,24,0.24893844692526051,2002-03-13,72,0.2777362833142895,2002-07-03,184,0.24305712888422742,580050.0,-2916270.0,Mid-dense trees,160,MulgaCorner,2002.0
2004-10-28,302,0.2418962111029038,2005-05-24,144,0.26786628565814447,2005-11-16,320,0.2492338485880495,580050.0,-2916270.0,Mid-dense trees,384,MulgaCorner,2005.0
