SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
1997-11-26,330,0.3235034231129006,1998-07-08,189,0.351130721985479,1998-10-28,301,0.3302573751753468,597570.0,-2859780.0,Mid-dense trees,336,Yalungah,1998.0
1999-12-18,352,0.33120720602805537,2000-07-13,195,0.42409475278552156,2000-10-01,275,0.3841046762808137,597570.0,-2859780.0,Mid-dense trees,288,Yalungah,2000.0
2003-11-27,331,0.29981748895605775,2004-04-03,94,0.3302168690915241,2004-10-12,286,0.2888895900792828,597570.0,-2859780.0,Mid-dense trees,320,Yalungah,2004.0
2005-06-09,160,0.30249904041122655,2006-01-03,3,0.33550972987747346,2006-07-14,195,0.3158347874712009,597570.0,-2859780.0,Mid-dense trees,400,Yalungah,2006.0
2010-06-23,174,0.49507916235224886,2011-01-17,17,0.5636167422175191,2011-08-13,225,0.456426137593691,597570.0,-2859780.0,Mid-dense trees,416,Yalungah,2011.0
2014-01-25,25,0.392565184819289,2014-08-21,233,0.4144799332255507,2015-03-17,76,0.39038869969447515,597570.0,-2859780.0,Mid-dense trees,416,Yalungah,2014.0
2016-05-06,127,0.42803491942280275,2016-11-30,335,0.4962397469738748,2017-06-10,161,0.43683733726568447,597570.0,-2859780.0,Mid-dense trees,400,Yalungah,2016.0
2019-03-28,87,0.35472685398240034,2019-10-06,279,0.38551983181276694,2020-05-01,122,0.3693611954766905,597570.0,-2859780.0,Mid-dense trees,400,Yalungah,2019.0
1990-07-18,199,0.4263717932791778,1991-01-10,10,0.47164063309890913,1991-07-21,202,0.38490243307745986,597570.0,-2859810.0,Mid-dense trees,368,Yalungah,1991.0
1994-12-20,354,0.33828198346546795,1995-08-01,213,0.3635493223189686,1995-10-20,293,0.3464771118009437,597570.0,-2859810.0,Mid-dense trees,304,Yalungah,1995.0
1999-12-02,336,0.35226230926411883,2000-06-27,179,0.41573785639789634,2000-09-15,259,0.3861873459356029,597570.0,-2859810.0,Mid-dense trees,288,Yalungah,2000.0
2003-11-11,315,0.34023578649557734,2004-03-02,62,0.3654068124524251,2004-09-26,270,0.3323860192012931,597570.0,-2859810.0,Mid-dense trees,320,Yalungah,2004.0
