SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2008-01-25,25,0.39373091417116285,2008-08-20,233,0.47203014543676086,2008-10-23,297,0.437223745865548,565260.0,-3049080.0,Mid-dense trees,272,2008.0,Baryulah
2010-06-07,158,0.4681814850945672,2010-12-16,350,0.622196333269789,2011-05-25,145,0.5431805602083596,565260.0,-3049080.0,Mid-dense trees,352,2010.0,Baryulah
2016-05-22,143,0.4069310149059068,2016-11-30,335,0.5161004723834847,2017-06-10,161,0.4386135873976122,565260.0,-3049080.0,Mid-dense trees,384,2016.0,Baryulah
1990-08-03,215,0.38501369038135985,1991-02-11,42,0.4397591666726378,1991-09-07,250,0.3672247085152182,564930.0,-3049110.0,Mid-dense trees,400,1991.0,Baryulah
1998-01-13,13,0.3552926690272707,1998-08-09,221,0.4184856319029894,1998-11-29,333,0.38432540756245104,564930.0,-3049110.0,Mid-dense trees,320,1998.0,Baryulah
2000-01-03,3,0.4447253422150945,2000-07-29,211,0.5086702868036727,2000-11-02,307,0.44767189547513814,564930.0,-3049110.0,Mid-dense trees,304,2000.0,Baryulah
2008-01-25,25,0.3157174623807302,2008-08-20,233,0.39699661477617415,2008-11-08,313,0.35331579917497985,564930.0,-3049110.0,Mid-dense trees,288,2008.0,Baryulah
2010-06-07,158,0.4290618320505119,2010-12-16,350,0.6354453023615172,2011-06-26,177,0.5486293130793558,564930.0,-3049110.0,Mid-dense trees,384,2010.0,Baryulah
2016-06-07,159,0.3392701275597862,2017-01-01,1,0.3784052626094809,2017-06-26,177,0.3343219087557902,564930.0,-3049110.0,Mid-dense trees,384,2017.0,Baryulah
1999-12-02,336,0.35623958766209035,2000-03-07,67,0.3854016071920751,2000-10-01,275,0.3549763141852676,565140.0,-3049110.0,Mid-dense trees,304,2000.0,Baryulah
