SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2005-02-01,32,0.4324254454632593,2005-06-09,160,0.4688482975014331,2005-12-18,352,0.41204628628202516,672150.0,-2837790.0,Dense trees,320,2005.0,Arning
2006-08-31,243,0.46531812326485517,2007-03-11,70,0.5110781350257082,2007-10-21,294,0.47549112662895304,672150.0,-2837790.0,Dense trees,416,2007.0,Arning
2007-12-24,358,0.47876964663237115,2008-04-30,121,0.5358122538413763,2008-11-08,313,0.47781853815717124,672150.0,-2837790.0,Dense trees,320,2008.0,Arning
2010-08-10,222,0.6258207955970216,2011-03-06,65,0.6671978435274345,2011-10-16,289,0.6367460258285955,672150.0,-2837790.0,Dense trees,432,2011.0,Arning
2013-12-24,358,0.5372340914597488,2014-03-14,73,0.5675832074337767,2014-10-08,281,0.5195782159310287,672150.0,-2837790.0,Dense trees,288,2014.0,Arning
2016-06-07,159,0.5437943122997212,2017-01-01,1,0.6389884906189212,2017-07-12,193,0.5429273386510196,672150.0,-2837790.0,Dense trees,400,2017.0,Arning
1995-03-10,69,0.4542435611212514,1995-10-04,277,0.5358060564082231,1995-12-07,341,0.5162531778669246,672090.0,-2837820.0,Dense trees,272,1995.0,Arning
1999-08-12,224,0.5806831257299845,2000-03-07,67,0.6073542539197618,2000-10-01,275,0.5560159471343415,672090.0,-2837820.0,Dense trees,416,2000.0,Arning
2008-01-09,9,0.4484705443596539,2008-04-30,121,0.49618917798229967,2008-11-08,313,0.43852725210985866,672090.0,-2837820.0,Dense trees,304,2008.0,Arning
2009-02-28,59,0.42661064438709617,2009-09-24,267,0.4620613381389841,2009-12-29,363,0.42711464622965684,672090.0,-2837820.0,Dense trees,304,2009.0,Arning
2012-01-20,20,0.6149544904084482,2012-04-09,100,0.6370383377852153,2012-11-03,308,0.5748965384046643,672090.0,-2837820.0,Dense trees,288,2012.0,Arning
2014-01-09,9,0.4914011931362585,2014-04-15,105,0.5254571280393554,2014-11-09,313,0.4720390621233146,672090.0,-2837820.0,Dense trees,304,2014.0,Arning
2016-06-07,159,0.4784643313672098,2016-12-16,351,0.611815790018864,2017-06-26,177,0.5152595100110889,672090.0,-2837820.0,Dense trees,384,2016.0,Arning
2019-02-24,55,0.4854022892028264,2019-05-15,135,0.5069563866674341,2019-12-09,343,0.4772709931228716,672090.0,-2837820.0,Dense trees,288,2019.0,Arning
1990-09-04,247,0.5979890541541976,1991-03-15,74,0.6411827351390857,1991-10-09,282,0.5702386797209873,672060.0,-2837850.0,Dense trees,400,1991.0,Arning
1994-01-18,18,0.4980243833853457,1994-07-13,194,0.5728268429964269,1994-12-04,338,0.5331807770886975,672060.0,-2837850.0,Dense trees,320,1994.0,Arning
1997-02-11,42,0.6379172468724604,1997-05-02,122,0.6578735950357915,1997-11-26,330,0.6179725758272689,672060.0,-2837850.0,Dense trees,288,1997.0,Arning
1999-07-27,208,0.6857076091030074,2000-02-20,51,0.7188081592242702,2000-09-15,259,0.664201373405097,672060.0,-2837850.0,Dense trees,416,2000.0,Arning
2003-04-01,91,0.4284887168997072,2003-10-26,299,0.5312386934700708,2003-12-13,347,0.5133307620628688,672060.0,-2837850.0,Dense trees,256,2003.0,Arning
2008-01-09,9,0.5256350296863185,2008-04-30,121,0.5750478411203677,2008-11-08,313,0.49300069166302657,672060.0,-2837850.0,Dense trees,304,2008.0,Arning
2010-07-25,206,0.6546746506275257,2011-02-02,33,0.7362975680640682,2011-08-29,241,0.675074096776271,672060.0,-2837850.0,Dense trees,400,2011.0,Arning
2012-01-20,20,0.6525640582071132,2012-07-30,212,0.6989274887406118,2012-12-05,340,0.6583758019433359,672060.0,-2837850.0,Dense trees,320,2012.0,Arning
2016-05-06,127,0.5586757315036849,2016-11-14,319,0.7312417957168683,2017-05-25,145,0.62317538292515,672060.0,-2837850.0,Dense trees,384,2016.0,Arning
2019-02-08,39,0.5500485119546913,2019-04-29,119,0.5781978562122769,2019-11-23,327,0.5221074892538615,672060.0,-2837850.0,Dense trees,288,2019.0,Arning
1995-03-26,85,0.38859885360967167,1995-10-20,293,0.45772217032530504,1995-12-07,341,0.44649819313949124,672030.0,-2837880.0,Dense trees,256,1995.0,Arning
2000-01-03,3,0.45932936077964,2000-04-24,115,0.4770802135843778,2000-11-02,307,0.44310367961989106,672030.0,-2837880.0,Dense trees,304,2000.0,Arning
2009-09-08,251,0.45576521008908183,2010-04-04,94,0.486135457401404,2010-10-29,302,0.4521584452666107,672030.0,-2837880.0,Dense trees,416,2010.0,Arning
2011-09-14,257,0.5319182103830049,2012-04-25,116,0.5531756736889952,2012-12-05,340,0.5334858475428065,672030.0,-2837880.0,Dense trees,448,2012.0,Arning
2016-07-25,207,0.468621365899235,2017-02-02,33,0.5282446074540156,2017-08-13,225,0.4530483560011909,672030.0,-2837880.0,Dense trees,384,2017.0,Arning
