SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
1990-09-04,247,0.4591613644623166,1991-02-11,42,0.48643553154505953,1991-09-07,250,0.414658391563013,577650.0,-2927790.0,Mid-dense trees,368,Marboo,1991.0
1995-01-21,21,0.32174876265168634,1995-09-02,245,0.3691892627668653,1995-11-05,309,0.3404579437501306,577650.0,-2927790.0,Mid-dense trees,288,Marboo,1995.0
2000-01-19,19,0.5016133573863605,2000-08-14,227,0.5502875356355784,2001-03-26,85,0.5302108124798597,577650.0,-2927790.0,Mid-dense trees,432,Marboo,2000.0
2004-01-30,30,0.36594347362609636,2004-08-25,238,0.38916706777536303,2005-03-05,64,0.35395135035028136,577650.0,-2927790.0,Mid-dense trees,400,Marboo,2004.0
2007-12-08,342,0.3642174648133249,2008-07-03,185,0.41454046972702724,2008-10-23,297,0.3717059627703477,577650.0,-2927790.0,Mid-dense trees,320,Marboo,2008.0
2010-07-09,190,0.5139806853454693,2011-01-17,17,0.6549303225572835,2011-07-28,209,0.549782550473436,577650.0,-2927790.0,Mid-dense trees,384,Marboo,2011.0
2016-07-09,191,0.33641129158956645,2017-01-17,17,0.4232855723217309,2017-07-28,209,0.36811876587967757,577650.0,-2927790.0,Mid-dense trees,384,Marboo,2017.0
2019-03-28,87,0.3170515759336444,2019-10-22,295,0.35618377452887845,2020-05-17,138,0.339484700346712,577650.0,-2927790.0,Mid-dense trees,416,Marboo,2019.0
1990-08-19,231,0.42774797146639615,1991-02-11,42,0.4575715452841501,1991-08-22,234,0.38615535594472145,577830.0,-2927880.0,Mid-dense trees,368,Marboo,1991.0
1999-02-17,48,0.41827891511023607,1999-09-13,256,0.49337762914154326,1999-10-31,304,0.4793609257642682,577830.0,-2927880.0,Mid-dense trees,256,Marboo,1999.0
2003-12-29,363,0.323585905853191,2004-08-09,222,0.35517886047460673,2004-12-31,366,0.3234449366475074,577830.0,-2927880.0,Mid-dense trees,368,Marboo,2004.0
2007-12-24,358,0.3102155773371225,2008-05-16,137,0.3454178454770048,2008-11-08,313,0.30893829474644563,577830.0,-2927880.0,Mid-dense trees,320,Marboo,2008.0
