SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
1990-03-12,71,0.4101819530745165,1990-10-06,279,0.4380730442449451,1990-12-09,343,0.4260544109666064,582630.0,-3085350.0,Sparse trees,272,Little Tooley Wooley,1990.0
1996-12-25,360,0.41316947879368116,1997-06-03,154,0.42736972272188534,1997-11-26,330,0.4001262219727378,582630.0,-3085350.0,Sparse trees,336,Little Tooley Wooley,1997.0
2000-03-07,67,0.4254710654684217,2000-10-01,275,0.47710846096519965,2001-04-11,101,0.4399304818548836,582630.0,-3085350.0,Sparse trees,400,Little Tooley Wooley,2000.0
2004-03-02,62,0.39305589067782426,2004-09-26,270,0.4373741359368703,2005-03-21,80,0.4151483379771954,582630.0,-3085350.0,Sparse trees,384,Little Tooley Wooley,2004.0
2010-07-25,206,0.5865836553042514,2011-02-18,49,0.71840140106213,2011-09-14,257,0.6612148029965444,582630.0,-3085350.0,Sparse trees,416,Little Tooley Wooley,2011.0
2016-06-23,175,0.4751192246620011,2017-01-01,1,0.5434965027540691,2017-07-28,209,0.4946128822126578,582630.0,-3085350.0,Sparse trees,400,Little Tooley Wooley,2017.0
1991-01-26,26,0.49079005719572444,1991-06-19,170,0.49897400265167774,1991-12-12,346,0.4764835185422343,582870.0,-3085410.0,Sparse trees,320,Little Tooley Wooley,1991.0
1999-07-27,208,0.513979121719596,2000-02-04,35,0.5342118720315596,2000-08-30,243,0.5172372853256721,582870.0,-3085410.0,Sparse trees,400,Little Tooley Wooley,2000.0
2004-01-14,14,0.4363755230958151,2004-06-22,174,0.47467265180919443,2004-12-31,366,0.44931595674189223,582870.0,-3085410.0,Sparse trees,352,Little Tooley Wooley,2004.0
2010-12-16,350,0.5710767242089652,2011-07-12,193,0.6048804877834674,2011-10-16,289,0.5811339135968949,582870.0,-3085410.0,Sparse trees,304,Little Tooley Wooley,2011.0
2016-07-25,207,0.4242524968348627,2017-02-02,33,0.5455065079732934,2017-08-29,241,0.48881102266162524,582870.0,-3085410.0,Sparse trees,400,Little Tooley Wooley,2017.0
1991-01-26,26,0.439000338553332,1991-08-22,234,0.4669487150088605,1992-02-14,45,0.43503374636632075,582930.0,-3085440.0,Sparse trees,384,Little Tooley Wooley,1991.0
2000-01-19,19,0.49144493333883627,2000-08-14,227,0.5082840083100056,2001-03-10,69,0.47671213256354544,582930.0,-3085440.0,Sparse trees,416,Little Tooley Wooley,2000.0
2004-02-15,46,0.4343190967265581,2004-09-10,254,0.4721385234241866,2005-03-05,64,0.43096615927153203,582930.0,-3085440.0,Sparse trees,384,Little Tooley Wooley,2004.0
2010-07-25,206,0.5510504340369684,2011-02-18,49,0.6211657897755923,2011-08-29,241,0.5836999926229841,582930.0,-3085440.0,Sparse trees,400,Little Tooley Wooley,2011.0
2016-07-25,207,0.441497872446647,2017-02-02,33,0.5307592962572286,2017-08-13,225,0.4863826398358601,582930.0,-3085440.0,Sparse trees,384,Little Tooley Wooley,2017.0
2010-07-09,190,0.5014546335035573,2011-01-17,17,0.6195513361273322,2011-07-28,209,0.5132087573071855,582660.0,-3085560.0,Sparse trees,384,Little Tooley Wooley,2011.0
2013-10-21,294,0.41742359780436566,2014-05-01,121,0.4251074158064585,2014-10-24,297,0.39977395128577226,582660.0,-3085560.0,Sparse trees,368,Little Tooley Wooley,2014.0
2016-07-09,191,0.4006398645116717,2017-01-17,17,0.5136707997028673,2017-07-28,209,0.4577261455400958,582660.0,-3085560.0,Sparse trees,384,Little Tooley Wooley,2017.0
2000-01-19,19,0.3600058610330807,2000-07-29,211,0.42049941717827494,2001-02-06,37,0.37995390715437194,582660.0,-3085590.0,Sparse trees,384,Little Tooley Wooley,2000.0
2010-06-07,158,0.48162783661290903,2011-01-01,1,0.5723014520278371,2011-07-12,193,0.43397464649641715,582660.0,-3085590.0,Sparse trees,400,Little Tooley Wooley,2011.0
2013-11-06,310,0.36831805812964397,2014-05-17,137,0.4123764459159926,2014-11-25,329,0.387875517073783,582660.0,-3085590.0,Sparse trees,384,Little Tooley Wooley,2014.0
2016-08-10,223,0.369232666646214,2017-02-18,49,0.48357003508412244,2017-08-29,241,0.460322874451162,582660.0,-3085590.0,Sparse trees,384,Little Tooley Wooley,2017.0
2010-06-07,158,0.490205993628925,2010-12-16,350,0.6133314200524359,2011-06-26,177,0.4923548148492611,582630.0,-3085620.0,Sparse trees,384,Little Tooley Wooley,2010.0
2016-06-23,175,0.41323908174033636,2017-01-01,1,0.4971036425184193,2017-06-26,177,0.4545487950856745,582630.0,-3085620.0,Sparse trees,368,Little Tooley Wooley,2017.0
